Product Name,Product Price,Product Link
"SONY ULT TOWER 10 139W Bluetooth Party Speaker With Mic (360 Degree Party Light, Black)","₹84,990",https://www.croma.com/sony-ult-tower-10-139w-bluetooth-party-speaker-with-mic-360-degree-party-light-black-/p/307437
"PORTRONICS Harmonics Twins S13 POR2226 TWS Earbuds (IPX5 Water & Sweat Resistant, Deep Bass Technology, Blue)",₹675,https://www.croma.com/portronics-harmonics-twins-s13-por2226-tws-earbuds-ipx5-water-sweat-resistant-deep-bass-technology-blue-/p/305095
"ONIKUMA X7 Pro Wired Gaming Headphone with Noise Cancellation (RGB Light, Over Ear, Black)",₹624,https://www.croma.com/onikuma-x7-pro-wired-gaming-headphone-with-noise-cancellation-rgb-light-over-ear-black-/p/256406
"Mivi Duopods N5 TWS Earbuds with AI Noise Cancellation (13mm Driver, Blue)","₹1,399",https://www.croma.com/mivi-duopods-n5-tws-earbuds-with-ai-noise-cancellation-13mm-driver-blue-/p/300409
"boAt Stone 350 10W Portable Bluetooth Speaker (IPX7 Water Resistant, 12 Hours Playtime, Mono Speaker, Black)","₹3,490",https://www.croma.com/boat-stone-350-10w-portable-bluetooth-speaker-ipx7-water-resistant-12-hours-playtime-mono-speaker-black-/p/246234
"Noise Buds VS102 TWS Earbuds (IPX5 Water Resistant, QuickCharge, Midnight Blue)","₹1,204",https://www.croma.com/noise-buds-vs102-tws-earbuds-ipx5-water-resistant-quickcharge-midnight-blue-/p/273984
"RAZER Kraken V3 X RZ04-03750100-R3M1 Wired Gaming Headset with Active Noise Cancellation (7.1 Surround Sound, Over Ear, Black)","₹4,149",https://www.croma.com/razer-kraken-v3-x-rz04-03750100-r3m1-wired-gaming-headset-with-active-noise-cancellation-7-1-surround-sound-over-ear-black-/p/241883
"beats Fit Pro TWS Earbuds with Active Noise Cancellation (IPX4 Water Resistant, Fast Fuel Charging, Volt Yellow)","₹21,500",https://www.croma.com/beats-fit-pro-tws-earbuds-with-active-noise-cancellation-ipx4-water-resistant-fast-fuel-charging-volt-yellow-/p/268990
"Blaupunkt EM10 Wired Earphone with Mic (In Ear, Blue)",₹599,https://www.croma.com/blaupunkt-em10-wired-earphone-with-mic-in-ear-blue-/p/275836
"Honeywell TRUENO U3000 160W Bluetooth Soundbar with Remote (3 EQ Mode, 2.1 Channel, Black)","₹23,990",https://www.croma.com/honeywell-trueno-u3000-160w-bluetooth-soundbar-with-remote-3-eq-mode-2-1-channel-black-/p/301181
"boAt Rockerz 255 Neckband with Active Noise Cancellation (Beast Mode, Magenta Pop)","₹1,999",https://www.croma.com/boat-rockerz-255-neckband-with-active-noise-cancellation-beast-mode-magenta-pop-/p/304823
"MIVI DuoPods T50 TWS Earbuds with Environmental Noise Cancellation (IPX4 Sweat Resistant, 13mm Bass Drivers, Raven Black)","₹1,399",https://www.croma.com/mivi-duopods-t50-tws-earbuds-with-environmental-noise-cancellation-ipx4-sweat-resistant-13mm-bass-drivers-raven-black-/p/274871
"PROFIGOLD PROM3402 PVC 2 Meter 3.5mm Stereo to RCA Audio Cable (Oxygen Free Copper , White)",₹730,https://www.croma.com/profigold-prom3402-pvc-2-meter-3-5mm-stereo-to-rca-audio-cable-oxygen-free-copper-white-/p/240505
"ONIKUMA K5 PRO Over-Ear Wired Gaming Headphone with Mic (3D Sound Effect, Black)",₹999,https://www.croma.com/onikuma-k5-pro-over-ear-wired-gaming-headphone-with-mic-3d-sound-effect-black-/p/256402
"boAt Aavante Bar 4000DA 200W Bluetooth Soundbar with Remote (Dolby Atmos, 2.1.2 Channel, Black)","₹24,990",https://www.croma.com/boat-aavante-bar-4000da-200w-bluetooth-soundbar-with-remote-dolby-atmos-2-1-2-channel-black-/p/247394
"fingers H500 Wired Headphone with Mic (On Ear, Black/Dark Silver)",₹445,https://www.croma.com/fingers-h500-wired-headphone-with-mic-on-ear-black-dark-silver-/p/250829
"SAREGAMA Carvaan Mini 2.0 POP 5W Portable Bluetooth Speaker (401 Pre Loaded Retro Songs, Orchid Purple)","₹2,990",https://www.croma.com/saregama-carvaan-mini-2-0-pop-5w-portable-bluetooth-speaker-401-pre-loaded-retro-songs-orchid-purple-/p/272312
"PORTRONICS Pure Sound One 60W Bluetooth Soundbar with Remote (Surround Sound, Stereo Channel, Black)","₹3,999",https://www.croma.com/portronics-pure-sound-one-60w-bluetooth-soundbar-with-remote-surround-sound-stereo-channel-black-/p/246044
"BOSE SoundLink Revolve Plus with Google & Siri Compatible Smart Speaker (16 Hours Playtime Time, Black)","₹24,500",https://www.croma.com/bose-soundlink-revolve-plus-with-google-siri-compatible-smart-speaker-16-hours-playtime-time-black-/p/203158
"pTron Fusion 10W Portable Bluetooth Speaker (10 Hours Playtime, Black)","₹3,000",https://www.croma.com/ptron-fusion-10w-portable-bluetooth-speaker-10-hours-playtime-black-/p/246653
"SAMSUNG S61B 200W Bluetooth Soundbar with Remote (Dolby Atmos, 5.0 Channel, White)","₹41,900",https://www.croma.com/samsung-s61b-200w-bluetooth-soundbar-with-remote-dolby-atmos-5-0-channel-white-/p/257264
"shemaroo Bhajan Vaani 10W Portable Bluetooth Speaker (Preloaded with 1000+ Bhajans, 2.1 Channel, Red)","₹3,999",https://www.croma.com/shemaroo-bhajan-vaani-10w-portable-bluetooth-speaker-preloaded-with-1000+-bhajans-2-1-channel-red-/p/221805
"boAt Stone 200 Pro 8W Portable Bluetooth Speaker (IPX6 Water Resistant, 12 Hours Playback Time, Mono Channel, Pitch Black)","₹1,199",https://www.croma.com/boat-stone-200-pro-8w-portable-bluetooth-speaker-ipx6-water-resistant-12-hours-playback-time-mono-channel-pitch-black-/p/275271
"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Ivory White)","₹2,490",https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-ivory-white-/p/262619
"MIVI DuoPods T20 TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, 45 Hours Playtime, Galaxy Black)","₹1,199",https://www.croma.com/mivi-duopods-t20-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-45-hours-playtime-galaxy-black-/p/274557
"MIVI DuoPods T20 TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, 45 Hours Playtime, Galaxy Black)","₹1,199",https://www.croma.com/mivi-duopods-t20-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-45-hours-playtime-galaxy-black-/p/274557
"Nu Republic Dread EVO Wired Gaming Headset with Mic (50mm Dynamic Drivers, On-Ear, Red)","₹1,599",https://www.croma.com/nu-republic-dread-evo-wired-gaming-headset-with-mic-50mm-dynamic-drivers-on-ear-red-/p/275097
"RAEGR AirBeats 500 RG10067 Bluetooth Headphone with Mic (10 Hours Playback, Over Ear, Black & Green)","₹2,809",https://www.croma.com/raegr-airbeats-500-rg10067-bluetooth-headphone-with-mic-10-hours-playback-over-ear-black-green-/p/237020
"LUMIFORD XploriaHD XP10 Pro Neckband with Noise Cancellation (IPX7 Waterproof & Sweatproof, Dual Pairing Technology, Black)","₹3,199",https://www.croma.com/lumiford-xploriahd-xp10-pro-neckband-with-noise-cancellation-ipx7-waterproof-sweatproof-dual-pairing-technology-black-/p/232887
"BOULT AUDIO ProBass YCharge Neckband (IPX5 Water Resistant, Upto 12 Hours Playback, Black)","₹1,999",https://www.croma.com/boult-audio-probass-ycharge-neckband-ipx5-water-resistant-upto-12-hours-playback-black-/p/265990
"noise Xtreme Neckband with Environmental Sound Reduction (IPX5 Water Resistance, Hyper Sync Technology, Thunder Black)","₹1,999",https://www.croma.com/noise-xtreme-neckband-with-environmental-sound-reduction-ipx5-water-resistance-hyper-sync-technology-thunder-black-/p/266613
"WINGS Phantom 550 TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, 50ms Ultra Low latency Game Mode, Blue)",₹874,https://www.croma.com/wings-phantom-550-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-50ms-ultra-low-latency-game-mode-blue-/p/268527
"PORTRONICS Harmonics Twins 33 POR 1175 TWS Earbuds with Passive Noise Cancellation (IPX5 Sweat & Water Resistant, 27 Hours Playtime, White)",₹574,https://www.croma.com/portronics-harmonics-twins-33-por-1175-tws-earbuds-with-passive-noise-cancellation-ipx5-sweat-water-resistant-27-hours-playtime-white-/p/246043
"oppo Enco ETI21 TWS Earbuds with Active Noise Cancellation (IP54 Dust & Water Resistant, 24 Hours Playtime, Floral White)","₹6,999",https://www.croma.com/oppo-enco-eti21-tws-earbuds-with-active-noise-cancellation-ip54-dust-water-resistant-24-hours-playtime-floral-white-/p/237804
"DEVIALET Mania Opera de Paris with Built-in Alexa Smart Wi-Fi Speaker (Active Stereo Calibration, Gold)","₹1,12,000",https://www.croma.com/devialet-mania-opera-de-paris-with-built-in-alexa-smart-wi-fi-speaker-active-stereo-calibration-gold-/p/272780
"fingers Droplets Wired Earphone with Mic (In Ear, Piano Black)",₹399,https://www.croma.com/fingers-droplets-wired-earphone-with-mic-in-ear-piano-black-/p/250815
"boAt Airdopes 418 TWS Earbuds with Active Noise Cancellation (IPX4 Water Resistant, IWP Technology, Black Storm)","₹3,299",https://www.croma.com/boat-airdopes-418-tws-earbuds-with-active-noise-cancellation-ipx4-water-resistant-iwp-technology-black-storm-/p/265539
"FLEXSON Floor Stand For Sonos Era 300 Speaker (Optimum Listening Height, FLXERA300FSWHT, White)","₹10,000",https://www.croma.com/flexson-floor-stand-for-sonos-era-300-speaker-optimum-listening-height-flxera300fswht-white-/p/303227
"Bang & Olufsen Beolit 20 30W Portable Bluetooth Speaker (8 Hours Playtime, Grey Mist)","₹45,000",https://www.croma.com/bang-olufsen-beolit-20-30w-portable-bluetooth-speaker-8-hours-playtime-grey-mist-/p/234185
"aiwa ESBT-401 Neckband (Water Resistant, Upto 8 Hours Playback, Black)","₹2,499",https://www.croma.com/aiwa-esbt-401-neckband-water-resistant-upto-8-hours-playback-black-/p/249995
"EKSA Gaming Headset Stand (7.1 Surround Sound, EW1RGB, Black)","₹2,284",https://www.croma.com/eksa-gaming-headset-stand-7-1-surround-sound-ew1rgb-black-/p/260291
"Blaupunkt BTW12 Khrome TWS Earbuds with Environment Noise Cancellation (Deep Bass Technology, TurboVolt Charging, Egyptian Blue)","₹1,199",https://www.croma.com/blaupunkt-btw12-khrome-tws-earbuds-with-environment-noise-cancellation-deep-bass-technology-turbovolt-charging-egyptian-blue-/p/300196
"JBL Free II JBLFREEIITWS TWS Earbuds (IPX4 Waterproof, 18 Hours Playback, Blue)","₹10,999",https://www.croma.com/jbl-free-ii-jblfreeiitws-tws-earbuds-ipx4-waterproof-18-hours-playback-blue-/p/246783
"boAt Airdopes Crude TWS Earbuds with Environmental Noise Cancellation (IPX4 Water Resistant, ASAP Charge, Fiery Black)","₹1,699",https://www.croma.com/boat-airdopes-crude-tws-earbuds-with-environmental-noise-cancellation-ipx4-water-resistant-asap-charge-fiery-black-/p/273015
"PORTRONICS Pure Sound 102 160W Bluetooth Soundbar with Remote (Surround Sound, 2.1 Channel, Black)","₹15,999",https://www.croma.com/portronics-pure-sound-102-160w-bluetooth-soundbar-with-remote-surround-sound-2-1-channel-black-/p/246031
"FIRE-BOLTT BN1001 BN1000 In-Ear Noise Isolation Wireless Earphone with Mic (Bluetooth 5.0, Voice Assistant Supported, Red)",₹894,https://www.croma.com/fire-boltt-bn1001-bn1000-in-ear-noise-isolation-wireless-earphone-with-mic-bluetooth-5-0-voice-assistant-supported-red-/p/234781
"iGear Cosmic 10W Portable Bluetooth Speaker (IP65 Water Resistant, Ambient Light, Brown)","₹3,264",https://www.croma.com/igear-cosmic-10w-portable-bluetooth-speaker-ip65-water-resistant-ambient-light-brown-/p/246990
"pTron Quinto Evo 8W Portable Bluetooth Speaker (Water Resistant, 12 Hours Playtime, Blue)","₹3,199",https://www.croma.com/ptron-quinto-evo-8w-portable-bluetooth-speaker-water-resistant-12-hours-playtime-blue-/p/246652
"fingers UpTune Wired Earphone with Mic (In Ear, Royale Blue)",₹599,https://www.croma.com/fingers-uptune-wired-earphone-with-mic-in-ear-royale-blue-/p/250806
"PORTRONICS Chime 20W Portable Bluetooth Speaker (8 Hours Playtime, 2.1 Channel, Blue)","₹3,999",https://www.croma.com/portronics-chime-20w-portable-bluetooth-speaker-8-hours-playtime-2-1-channel-blue-/p/246033
"Bang & Olufsen Beolit 20 30W Portable Bluetooth Speaker (8 Hours Playtime, Black Anthracite)","₹45,000",https://www.croma.com/bang-olufsen-beolit-20-30w-portable-bluetooth-speaker-8-hours-playtime-black-anthracite-/p/234186
"noise Bare Buds TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, 9mm Speaker Driver, Bare Black)","₹1,299",https://www.croma.com/noise-bare-buds-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-9mm-speaker-driver-bare-black-/p/271312
"BOULT AUDIO ProBass Thunder Bluetooth Headphone with Mic (IPX5 Water Resistant, On Ear, Black)","₹3,999",https://www.croma.com/boult-audio-probass-thunder-bluetooth-headphone-with-mic-ipx5-water-resistant-on-ear-black-/p/251341
"iGear Vintage Vibes 8 Watts MP3 Player (Rechargeable Battery, iG-1112, Black and Copper)","₹3,500",https://www.croma.com/igear-vintage-vibes-8-watts-mp3-player-rechargeable-battery-ig-1112-black-and-copper-/p/235298
"pTron InTunes Magic Neckband with Passive Noise Cancellation (IPX4 Water Resistant, 18 Hours Playtime, Green)","₹2,499",https://www.croma.com/ptron-intunes-magic-neckband-with-passive-noise-cancellation-ipx4-water-resistant-18-hours-playtime-green-/p/272068
"nedis GHST100BK Wired Gaming Headset (Amigo Stereo Gaming Designed, Over Ear, Black & Blue)","₹1,999",https://www.croma.com/nedis-ghst100bk-wired-gaming-headset-amigo-stereo-gaming-designed-over-ear-black-blue-/p/242120
"Matata 12W Multimedia Speaker (Loud & Clear Audio, 2.1 Channel, Black)","₹2,999",https://www.croma.com/matata-12w-multimedia-speaker-loud-clear-audio-2-1-channel-black-/p/240342
"noise Buds VS404 TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Instacharge, Forest Green)","₹1,499",https://www.croma.com/noise-buds-vs404-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-instacharge-forest-green-/p/304432
"FLEXSON Floor Stand For Sonos One, One SL (Sophisticated Design, FLX-ONEFLRSTD-BLK, Black)","₹8,000",https://www.croma.com/flexson-floor-stand-for-sonos-one-one-sl-sophisticated-design-flx-oneflrstd-blk-black-/p/274053
"fingers Rock-n-Roll Lounge Bluetooth Headset with Mic (10 Hours Playtime, On Ear, Rich Black/Wine)","₹1,099",https://www.croma.com/fingers-rock-n-roll-lounge-bluetooth-headset-with-mic-10-hours-playtime-on-ear-rich-black-wine-/p/250837
"Creative Stage 160W Bluetooth Soundbar with Remote (Deep Thumping Bass, 2.1 Channel, Black)","₹15,999",https://www.croma.com/creative-stage-160w-bluetooth-soundbar-with-remote-deep-thumping-bass-2-1-channel-black-/p/303741
"boAt Airdopes 121 Pro TWS Earbuds with Environmental Noise Cancellation Technology (IPX4 Water Resistance, ASAP Charge, Mint Green)","₹1,599",https://www.croma.com/boat-airdopes-121-pro-tws-earbuds-with-environmental-noise-cancellation-technology-ipx4-water-resistance-asap-charge-mint-green-/p/261787
"REDRAGON ARES H120 Wired Gaming Headset with Noise Isolation (Crystal Clear Sound, Over Ear, Black)",₹799,https://www.croma.com/redragon-ares-h120-wired-gaming-headset-with-noise-isolation-crystal-clear-sound-over-ear-black-/p/258326
"boAt Stone 350 Hulk Edition 10W Portable Bluetooth Speaker (IPX7 Water Resistant, 12 Hours Playback, Green Fury)","₹3,490",https://www.croma.com/boat-stone-350-hulk-edition-10w-portable-bluetooth-speaker-ipx7-water-resistant-12-hours-playback-green-fury-/p/302336
"boAt Aavante Bar 1200D 100W Bluetooth Soundbar with Remote (Dolby Audio, 2.1 Channel, Black)","₹9,299",https://www.croma.com/boat-aavante-bar-1200d-100w-bluetooth-soundbar-with-remote-dolby-audio-2-1-channel-black-/p/270238
"BOSE Soundsport Charging Case (772130-0010, Black)","₹3,500",https://www.croma.com/bose-soundsport-charging-case-772130-0010-black-/p/202148
"boAt Stone 190 5W Portable Bluetooth Speaker (IPX7 Water & Dust Resistant, Hands Free Calling, Mono Channel, Black)","₹2,999",https://www.croma.com/boat-stone-190-5w-portable-bluetooth-speaker-ipx7-water-dust-resistant-hands-free-calling-mono-channel-black-/p/260942
"onanoff Buddyphones Explore BP-EXPLOREP-GREY Wired Headphone with Mic (On Ear, Grey)",₹834,https://www.croma.com/onanoff-buddyphones-explore-bp-explorep-grey-wired-headphone-with-mic-on-ear-grey-/p/270684
"boAt Stone 193 5W Portable Bluetooth Speaker (IPX7 Water Resistant, 4 Hours Playtime, Black)","₹2,999",https://www.croma.com/boat-stone-193-5w-portable-bluetooth-speaker-ipx7-water-resistant-4-hours-playtime-black-/p/225908
"noise Buds VS404 TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Instacharge, Snow White)","₹1,499",https://www.croma.com/noise-buds-vs404-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-instacharge-snow-white-/p/304431
"boAt Aavante Bar 1190 2.2 Channel 90 Watts Surround Sound Bar (Digital Audio Power Amplifier, Black)","₹14,999",https://www.croma.com/boat-aavante-bar-1190-2-2-channel-90-watts-surround-sound-bar-digital-audio-power-amplifier-black-/p/258780
"RAZER Kraken X RZ04-02890200-R3M1 Wired Gaming Headset (Sweat & Water Resistance, Over Ear, Black/Blue)","₹4,299",https://www.croma.com/razer-kraken-x-rz04-02890200-r3m1-wired-gaming-headset-sweat-water-resistance-over-ear-black-blue-/p/240934
logitech Yeti USB & 3.5 Jack Wired Microphone with Tri Capsule Technology (Black),"₹1,754",https://www.croma.com/logitech-yeti-usb-3-5-jack-wired-microphone-with-tri-capsule-technology-black-/p/253044
"BOSE SoundDock Digital Music System (Series III, Orange)","₹19,013",https://www.croma.com/bose-sounddock-digital-music-system-series-iii-orange-/p/181508
"WINGS Phantom 550 TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, 50ms Ultra Low Latency Game Mode, Black)",₹874,https://www.croma.com/wings-phantom-550-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-50ms-ultra-low-latency-game-mode-black-/p/268529
"KRISONS Cyclone 100W Bluetooth Party Speaker with Mic (DJ Lights, 2.1 Channel, Black)","₹7,999",https://www.croma.com/krisons-cyclone-100w-bluetooth-party-speaker-with-mic-dj-lights-2-1-channel-black-/p/304421
"fingers RGB-Gem 5W Portable Bluetooth Speaker (8 Hours Playtime, Stereo Channel, Classic Black)","₹1,299",https://www.croma.com/fingers-rgb-gem-5w-portable-bluetooth-speaker-8-hours-playtime-stereo-channel-classic-black-/p/250784
"noise Buds X TWS Earbuds with Active Noise Cancellation (12mm Driver, Snow White)","₹2,499",https://www.croma.com/noise-buds-x-tws-earbuds-with-active-noise-cancellation-12mm-driver-snow-white-/p/272745
